Version;Date_of_report;Date_of_statistics_week_start;Age_group;Hospital_admission_notification;Hospital_admission;IC_admission_notification;IC_admission
4;2024-02-14 00:30:00;2022-07-11;90+;68;71;0;0
4;2024-02-14 00:30:00;2022-07-11;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-07-18;0-4;37;44;0;0
4;2024-02-14 00:30:00;2022-07-18;5-9;3;2;0;0
4;2024-02-14 00:30:00;2022-07-18;10-14;1;2;0;0
4;2024-02-14 00:30:00;2022-07-18;15-19;3;3;0;0
4;2024-02-14 00:30:00;2022-07-18;20-24;9;8;0;0
4;2024-02-14 00:30:00;2022-07-18;25-29;21;20;2;2
4;2024-02-14 00:30:00;2022-07-18;30-34;15;11;3;0
4;2024-02-14 00:30:00;2022-07-18;35-39;11;13;2;2
4;2024-02-14 00:30:00;2022-07-18;40-44;18;18;2;0
4;2024-02-14 00:30:00;2022-07-18;45-49;18;17;2;2
4;2024-02-14 00:30:00;2022-07-18;50-54;19;20;3;4
4;2024-02-14 00:30:00;2022-07-18;55-59;32;37;5;5
4;2024-02-14 00:30:00;2022-07-18;60-64;58;67;6;7
4;2024-02-14 00:30:00;2022-07-18;65-69;80;78;4;5
4;2024-02-14 00:30:00;2022-07-18;70-74;92;109;4;9
4;2024-02-14 00:30:00;2022-07-18;75-79;147;154;7;7
4;2024-02-14 00:30:00;2022-07-18;80-84;132;122;3;2
4;2024-02-14 00:30:00;2022-07-18;85-89;104;117;1;1
4;2024-02-14 00:30:00;2022-07-18;90+;62;86;1;0
4;2024-02-14 00:30:00;2022-07-18;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-07-25;0-4;32;30;1;1
4;2024-02-14 00:30:00;2022-07-25;5-9;0;0;0;0
4;2024-02-14 00:30:00;2022-07-25;10-14;0;1;0;0
4;2024-02-14 00:30:00;2022-07-25;15-19;4;3;1;1
4;2024-02-14 00:30:00;2022-07-25;20-24;6;5;0;0
4;2024-02-14 00:30:00;2022-07-25;25-29;14;11;0;0
4;2024-02-14 00:30:00;2022-07-25;30-34;17;23;1;1
4;2024-02-14 00:30:00;2022-07-25;35-39;11;13;1;1
4;2024-02-14 00:30:00;2022-07-25;40-44;13;11;1;2
4;2024-02-14 00:30:00;2022-07-25;45-49;17;10;0;0
4;2024-02-14 00:30:00;2022-07-25;50-54;22;25;3;3
4;2024-02-14 00:30:00;2022-07-25;55-59;42;39;4;4
4;2024-02-14 00:30:00;2022-07-25;60-64;54;43;4;5
4;2024-02-14 00:30:00;2022-07-25;65-69;76;75;7;7
4;2024-02-14 00:30:00;2022-07-25;70-74;88;84;5;1
4;2024-02-14 00:30:00;2022-07-25;75-79;127;101;5;8
4;2024-02-14 00:30:00;2022-07-25;80-84;113;116;2;3
4;2024-02-14 00:30:00;2022-07-25;85-89;89;84;1;1
4;2024-02-14 00:30:00;2022-07-25;90+;69;46;1;1
4;2024-02-14 00:30:00;2022-07-25;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-08-01;0-4;22;23;0;0
4;2024-02-14 00:30:00;2022-08-01;5-9;0;0;0;0
4;2024-02-14 00:30:00;2022-08-01;10-14;1;1;0;0
4;2024-02-14 00:30:00;2022-08-01;15-19;1;0;0;0
4;2024-02-14 00:30:00;2022-08-01;20-24;7;8;0;1
4;2024-02-14 00:30:00;2022-08-01;25-29;4;6;0;0
4;2024-02-14 00:30:00;2022-08-01;30-34;21;12;1;1
4;2024-02-14 00:30:00;2022-08-01;35-39;15;13;1;1
4;2024-02-14 00:30:00;2022-08-01;40-44;8;7;2;2
4;2024-02-14 00:30:00;2022-08-01;45-49;10;10;1;1
4;2024-02-14 00:30:00;2022-08-01;50-54;23;23;4;3
4;2024-02-14 00:30:00;2022-08-01;55-59;29;24;1;3
4;2024-02-14 00:30:00;2022-08-01;60-64;46;42;7;6
4;2024-02-14 00:30:00;2022-08-01;65-69;67;50;4;2
4;2024-02-14 00:30:00;2022-08-01;70-74;81;67;7;9
4;2024-02-14 00:30:00;2022-08-01;75-79;96;100;9;5
4;2024-02-14 00:30:00;2022-08-01;80-84;110;89;3;0
4;2024-02-14 00:30:00;2022-08-01;85-89;76;72;0;0
4;2024-02-14 00:30:00;2022-08-01;90+;42;42;0;0
4;2024-02-14 00:30:00;2022-08-01;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-08-08;0-4;9;18;0;0
4;2024-02-14 00:30:00;2022-08-08;5-9;1;2;0;0
4;2024-02-14 00:30:00;2022-08-08;10-14;0;0;0;0
4;2024-02-14 00:30:00;2022-08-08;15-19;2;3;1;1
4;2024-02-14 00:30:00;2022-08-08;20-24;4;5;2;1
4;2024-02-14 00:30:00;2022-08-08;25-29;8;9;1;1
4;2024-02-14 00:30:00;2022-08-08;30-34;7;8;0;0
4;2024-02-14 00:30:00;2022-08-08;35-39;10;4;1;0
4;2024-02-14 00:30:00;2022-08-08;40-44;7;6;1;0
4;2024-02-14 00:30:00;2022-08-08;45-49;5;9;1;1
4;2024-02-14 00:30:00;2022-08-08;50-54;12;12;0;1
4;2024-02-14 00:30:00;2022-08-08;55-59;24;23;2;4
4;2024-02-14 00:30:00;2022-08-08;60-64;29;25;3;4
4;2024-02-14 00:30:00;2022-08-08;65-69;31;40;3;6
4;2024-02-14 00:30:00;2022-08-08;70-74;64;60;6;5
4;2024-02-14 00:30:00;2022-08-08;75-79;80;71;4;3
4;2024-02-14 00:30:00;2022-08-08;80-84;79;76;3;4
4;2024-02-14 00:30:00;2022-08-08;85-89;64;60;0;1
4;2024-02-14 00:30:00;2022-08-08;90+;45;38;0;0
4;2024-02-14 00:30:00;2022-08-08;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-08-15;0-4;28;19;0;0
4;2024-02-14 00:30:00;2022-08-15;5-9;1;1;0;0
4;2024-02-14 00:30:00;2022-08-15;10-14;1;0;0;0
4;2024-02-14 00:30:00;2022-08-15;15-19;1;1;0;0
4;2024-02-14 00:30:00;2022-08-15;20-24;5;1;1;1
4;2024-02-14 00:30:00;2022-08-15;25-29;15;13;1;1
4;2024-02-14 00:30:00;2022-08-15;30-34;5;5;0;0
4;2024-02-14 00:30:00;2022-08-15;35-39;3;7;0;2
4;2024-02-14 00:30:00;2022-08-15;40-44;12;10;0;0
4;2024-02-14 00:30:00;2022-08-15;45-49;9;8;1;1
4;2024-02-14 00:30:00;2022-08-15;50-54;15;13;2;1
4;2024-02-14 00:30:00;2022-08-15;55-59;15;12;6;3
4;2024-02-14 00:30:00;2022-08-15;60-64;25;24;5;3
4;2024-02-14 00:30:00;2022-08-15;65-69;44;34;8;4
4;2024-02-14 00:30:00;2022-08-15;70-74;58;67;6;7
4;2024-02-14 00:30:00;2022-08-15;75-79;84;68;7;5
4;2024-02-14 00:30:00;2022-08-15;80-84;66;66;1;1
4;2024-02-14 00:30:00;2022-08-15;85-89;64;56;2;1
4;2024-02-14 00:30:00;2022-08-15;90+;33;27;0;1
4;2024-02-14 00:30:00;2022-08-15;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-08-22;0-4;20;16;0;0
4;2024-02-14 00:30:00;2022-08-22;5-9;1;0;0;0
4;2024-02-14 00:30:00;2022-08-22;10-14;1;0;0;0
4;2024-02-14 00:30:00;2022-08-22;15-19;2;3;1;1
4;2024-02-14 00:30:00;2022-08-22;20-24;1;2;0;0
4;2024-02-14 00:30:00;2022-08-22;25-29;6;6;1;2
4;2024-02-14 00:30:00;2022-08-22;30-34;10;7;0;0
4;2024-02-14 00:30:00;2022-08-22;35-39;7;6;1;0
4;2024-02-14 00:30:00;2022-08-22;40-44;6;7;2;1
4;2024-02-14 00:30:00;2022-08-22;45-49;9;8;0;1
4;2024-02-14 00:30:00;2022-08-22;50-54;15;20;2;3
4;2024-02-14 00:30:00;2022-08-22;55-59;17;17;4;2
4;2024-02-14 00:30:00;2022-08-22;60-64;31;29;4;4
4;2024-02-14 00:30:00;2022-08-22;65-69;38;31;3;3
4;2024-02-14 00:30:00;2022-08-22;70-74;60;39;5;2
4;2024-02-14 00:30:00;2022-08-22;75-79;63;54;2;2
4;2024-02-14 00:30:00;2022-08-22;80-84;71;50;1;0
4;2024-02-14 00:30:00;2022-08-22;85-89;64;42;0;0
4;2024-02-14 00:30:00;2022-08-22;90+;27;14;1;0
4;2024-02-14 00:30:00;2022-08-22;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-08-29;0-4;12;12;0;0
4;2024-02-14 00:30:00;2022-08-29;5-9;0;1;0;0
4;2024-02-14 00:30:00;2022-08-29;10-14;1;1;0;0
4;2024-02-14 00:30:00;2022-08-29;15-19;2;2;0;0
4;2024-02-14 00:30:00;2022-08-29;20-24;2;2;0;0
4;2024-02-14 00:30:00;2022-08-29;25-29;3;4;1;1
4;2024-02-14 00:30:00;2022-08-29;30-34;0;3;0;1
4;2024-02-14 00:30:00;2022-08-29;35-39;4;6;0;0
4;2024-02-14 00:30:00;2022-08-29;40-44;5;5;0;0
4;2024-02-14 00:30:00;2022-08-29;45-49;6;7;1;0
4;2024-02-14 00:30:00;2022-08-29;50-54;11;10;2;2
4;2024-02-14 00:30:00;2022-08-29;55-59;14;13;1;1
4;2024-02-14 00:30:00;2022-08-29;60-64;19;18;4;2
4;2024-02-14 00:30:00;2022-08-29;65-69;24;38;1;2
4;2024-02-14 00:30:00;2022-08-29;70-74;36;37;3;4
4;2024-02-14 00:30:00;2022-08-29;75-79;49;57;1;5
4;2024-02-14 00:30:00;2022-08-29;80-84;51;54;3;4
4;2024-02-14 00:30:00;2022-08-29;85-89;25;31;1;1
4;2024-02-14 00:30:00;2022-08-29;90+;20;24;0;0
4;2024-02-14 00:30:00;2022-08-29;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-09-05;0-4;11;12;0;0
4;2024-02-14 00:30:00;2022-09-05;5-9;4;3;0;0
4;2024-02-14 00:30:00;2022-09-05;10-14;0;0;0;0
4;2024-02-14 00:30:00;2022-09-05;15-19;1;0;0;0
4;2024-02-14 00:30:00;2022-09-05;20-24;1;0;0;0
4;2024-02-14 00:30:00;2022-09-05;25-29;5;7;1;0
4;2024-02-14 00:30:00;2022-09-05;30-34;3;7;0;0
4;2024-02-14 00:30:00;2022-09-05;35-39;6;7;0;0
4;2024-02-14 00:30:00;2022-09-05;40-44;7;8;0;0
4;2024-02-14 00:30:00;2022-09-05;45-49;6;6;0;0
4;2024-02-14 00:30:00;2022-09-05;50-54;15;19;3;3
4;2024-02-14 00:30:00;2022-09-05;55-59;14;19;0;1
4;2024-02-14 00:30:00;2022-09-05;60-64;14;26;1;2
4;2024-02-14 00:30:00;2022-09-05;65-69;36;27;3;5
4;2024-02-14 00:30:00;2022-09-05;70-74;25;43;2;3
4;2024-02-14 00:30:00;2022-09-05;75-79;55;56;4;2
4;2024-02-14 00:30:00;2022-09-05;80-84;45;61;1;4
4;2024-02-14 00:30:00;2022-09-05;85-89;41;49;0;2
4;2024-02-14 00:30:00;2022-09-05;90+;17;26;1;1
4;2024-02-14 00:30:00;2022-09-05;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-09-12;0-4;16;13;0;0
4;2024-02-14 00:30:00;2022-09-12;5-9;1;2;0;0
4;2024-02-14 00:30:00;2022-09-12;10-14;0;0;0;0
4;2024-02-14 00:30:00;2022-09-12;15-19;2;2;1;1
4;2024-02-14 00:30:00;2022-09-12;20-24;2;3;0;0
4;2024-02-14 00:30:00;2022-09-12;25-29;4;3;0;0
4;2024-02-14 00:30:00;2022-09-12;30-34;7;7;1;0
4;2024-02-14 00:30:00;2022-09-12;35-39;7;8;1;1
4;2024-02-14 00:30:00;2022-09-12;40-44;8;9;2;2
4;2024-02-14 00:30:00;2022-09-12;45-49;6;2;0;0
4;2024-02-14 00:30:00;2022-09-12;50-54;9;12;2;3
4;2024-02-14 00:30:00;2022-09-12;55-59;16;18;1;2
4;2024-02-14 00:30:00;2022-09-12;60-64;20;24;3;2
4;2024-02-14 00:30:00;2022-09-12;65-69;21;37;5;3
4;2024-02-14 00:30:00;2022-09-12;70-74;36;41;1;1
4;2024-02-14 00:30:00;2022-09-12;75-79;44;62;1;3
4;2024-02-14 00:30:00;2022-09-12;80-84;54;66;2;1
4;2024-02-14 00:30:00;2022-09-12;85-89;41;44;3;5
4;2024-02-14 00:30:00;2022-09-12;90+;33;32;0;0
4;2024-02-14 00:30:00;2022-09-12;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-09-19;0-4;5;11;0;0
4;2024-02-14 00:30:00;2022-09-19;5-9;1;3;0;0
4;2024-02-14 00:30:00;2022-09-19;10-14;1;2;0;0
4;2024-02-14 00:30:00;2022-09-19;15-19;0;2;0;0
4;2024-02-14 00:30:00;2022-09-19;20-24;4;6;0;0
4;2024-02-14 00:30:00;2022-09-19;25-29;2;4;0;0
4;2024-02-14 00:30:00;2022-09-19;30-34;9;10;0;1
4;2024-02-14 00:30:00;2022-09-19;35-39;4;8;1;2
4;2024-02-14 00:30:00;2022-09-19;40-44;7;10;1;1
4;2024-02-14 00:30:00;2022-09-19;45-49;3;13;1;2
4;2024-02-14 00:30:00;2022-09-19;50-54;11;14;2;0
4;2024-02-14 00:30:00;2022-09-19;55-59;21;22;3;2
4;2024-02-14 00:30:00;2022-09-19;60-64;18;32;2;3
4;2024-02-14 00:30:00;2022-09-19;65-69;30;36;2;2
4;2024-02-14 00:30:00;2022-09-19;70-74;54;67;4;6
4;2024-02-14 00:30:00;2022-09-19;75-79;65;85;4;6
4;2024-02-14 00:30:00;2022-09-19;80-84;70;95;3;4
4;2024-02-14 00:30:00;2022-09-19;85-89;42;88;4;2
4;2024-02-14 00:30:00;2022-09-19;90+;24;44;0;1
4;2024-02-14 00:30:00;2022-09-19;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-09-26;0-4;16;15;0;0
4;2024-02-14 00:30:00;2022-09-26;5-9;2;4;0;0
4;2024-02-14 00:30:00;2022-09-26;10-14;1;1;0;0
4;2024-02-14 00:30:00;2022-09-26;15-19;3;4;0;0
4;2024-02-14 00:30:00;2022-09-26;20-24;4;5;1;2
4;2024-02-14 00:30:00;2022-09-26;25-29;4;2;0;0
4;2024-02-14 00:30:00;2022-09-26;30-34;5;8;1;1
4;2024-02-14 00:30:00;2022-09-26;35-39;9;8;1;0
4;2024-02-14 00:30:00;2022-09-26;40-44;13;8;0;0
4;2024-02-14 00:30:00;2022-09-26;45-49;12;16;1;2
4;2024-02-14 00:30:00;2022-09-26;50-54;21;24;3;4
4;2024-02-14 00:30:00;2022-09-26;55-59;29;38;2;2
4;2024-02-14 00:30:00;2022-09-26;60-64;47;45;2;3
4;2024-02-14 00:30:00;2022-09-26;65-69;51;76;3;5
4;2024-02-14 00:30:00;2022-09-26;70-74;72;101;11;9
4;2024-02-14 00:30:00;2022-09-26;75-79;117;160;9;9
4;2024-02-14 00:30:00;2022-09-26;80-84;110;156;6;5
4;2024-02-14 00:30:00;2022-09-26;85-89;94;108;1;1
4;2024-02-14 00:30:00;2022-09-26;90+;50;62;1;1
4;2024-02-14 00:30:00;2022-09-26;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-10-03;0-4;21;30;0;0
4;2024-02-14 00:30:00;2022-10-03;5-9;3;2;0;0
4;2024-02-14 00:30:00;2022-10-03;10-14;1;1;0;0
4;2024-02-14 00:30:00;2022-10-03;15-19;3;4;0;0
4;2024-02-14 00:30:00;2022-10-03;20-24;8;5;1;0
4;2024-02-14 00:30:00;2022-10-03;25-29;6;11;2;3
4;2024-02-14 00:30:00;2022-10-03;30-34;12;12;2;1
4;2024-02-14 00:30:00;2022-10-03;35-39;8;9;0;0
4;2024-02-14 00:30:00;2022-10-03;40-44;5;10;0;2
4;2024-02-14 00:30:00;2022-10-03;45-49;20;17;2;2
4;2024-02-14 00:30:00;2022-10-03;50-54;15;20;1;0
4;2024-02-14 00:30:00;2022-10-03;55-59;33;38;3;5
4;2024-02-14 00:30:00;2022-10-03;60-64;48;58;1;2
4;2024-02-14 00:30:00;2022-10-03;65-69;78;87;3;4
4;2024-02-14 00:30:00;2022-10-03;70-74;107;119;7;9
4;2024-02-14 00:30:00;2022-10-03;75-79;153;159;12;7
4;2024-02-14 00:30:00;2022-10-03;80-84;150;176;4;5
4;2024-02-14 00:30:00;2022-10-03;85-89;122;145;4;5
4;2024-02-14 00:30:00;2022-10-03;90+;66;77;2;2
4;2024-02-14 00:30:00;2022-10-03;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-10-10;0-4;20;24;0;0
4;2024-02-14 00:30:00;2022-10-10;5-9;3;2;0;0
4;2024-02-14 00:30:00;2022-10-10;10-14;3;4;0;0
4;2024-02-14 00:30:00;2022-10-10;15-19;4;2;0;0
4;2024-02-14 00:30:00;2022-10-10;20-24;1;3;0;1
4;2024-02-14 00:30:00;2022-10-10;25-29;10;7;1;0
4;2024-02-14 00:30:00;2022-10-10;30-34;14;11;1;1
4;2024-02-14 00:30:00;2022-10-10;35-39;9;8;1;2
4;2024-02-14 00:30:00;2022-10-10;40-44;15;11;3;1
4;2024-02-14 00:30:00;2022-10-10;45-49;13;14;3;1
4;2024-02-14 00:30:00;2022-10-10;50-54;26;33;2;3
4;2024-02-14 00:30:00;2022-10-10;55-59;32;28;7;5
4;2024-02-14 00:30:00;2022-10-10;60-64;57;49;7;6
4;2024-02-14 00:30:00;2022-10-10;65-69;108;100;8;8
4;2024-02-14 00:30:00;2022-10-10;70-74;125;133;17;15
4;2024-02-14 00:30:00;2022-10-10;75-79;143;164;4;5
4;2024-02-14 00:30:00;2022-10-10;80-84;175;161;5;4
4;2024-02-14 00:30:00;2022-10-10;85-89;129;124;5;2
4;2024-02-14 00:30:00;2022-10-10;90+;69;71;2;1
4;2024-02-14 00:30:00;2022-10-10;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-10-17;0-4;29;30;0;0
4;2024-02-14 00:30:00;2022-10-17;5-9;2;2;0;0
4;2024-02-14 00:30:00;2022-10-17;10-14;3;1;0;0
4;2024-02-14 00:30:00;2022-10-17;15-19;2;3;1;1
4;2024-02-14 00:30:00;2022-10-17;20-24;8;7;2;2
4;2024-02-14 00:30:00;2022-10-17;25-29;6;5;0;0
4;2024-02-14 00:30:00;2022-10-17;30-34;11;13;0;0
4;2024-02-14 00:30:00;2022-10-17;35-39;14;13;2;2
4;2024-02-14 00:30:00;2022-10-17;40-44;13;16;2;2
4;2024-02-14 00:30:00;2022-10-17;45-49;15;13;2;2
4;2024-02-14 00:30:00;2022-10-17;50-54;31;23;3;3
4;2024-02-14 00:30:00;2022-10-17;55-59;40;43;2;0
4;2024-02-14 00:30:00;2022-10-17;60-64;56;50;6;5
4;2024-02-14 00:30:00;2022-10-17;65-69;97;97;10;13
4;2024-02-14 00:30:00;2022-10-17;70-74;127;112;9;8
4;2024-02-14 00:30:00;2022-10-17;75-79;189;159;8;9
4;2024-02-14 00:30:00;2022-10-17;80-84;190;156;9;7
4;2024-02-14 00:30:00;2022-10-17;85-89;126;107;1;2
4;2024-02-14 00:30:00;2022-10-17;90+;69;63;0;0
4;2024-02-14 00:30:00;2022-10-17;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-10-24;0-4;25;18;0;0
4;2024-02-14 00:30:00;2022-10-24;5-9;3;2;0;0
4;2024-02-14 00:30:00;2022-10-24;10-14;0;0;0;0
4;2024-02-14 00:30:00;2022-10-24;15-19;2;2;1;2
4;2024-02-14 00:30:00;2022-10-24;20-24;9;6;1;0
4;2024-02-14 00:30:00;2022-10-24;25-29;6;8;0;1
4;2024-02-14 00:30:00;2022-10-24;30-34;8;5;0;0
4;2024-02-14 00:30:00;2022-10-24;35-39;12;12;1;0
4;2024-02-14 00:30:00;2022-10-24;40-44;12;10;1;1
4;2024-02-14 00:30:00;2022-10-24;45-49;13;11;1;1
4;2024-02-14 00:30:00;2022-10-24;50-54;24;21;1;1
4;2024-02-14 00:30:00;2022-10-24;55-59;41;38;3;4
4;2024-02-14 00:30:00;2022-10-24;60-64;55;56;7;11
4;2024-02-14 00:30:00;2022-10-24;65-69;83;68;12;8
4;2024-02-14 00:30:00;2022-10-24;70-74;105;90;12;12
4;2024-02-14 00:30:00;2022-10-24;75-79;136;132;10;10
4;2024-02-14 00:30:00;2022-10-24;80-84;119;102;3;3
4;2024-02-14 00:30:00;2022-10-24;85-89;109;91;3;2
4;2024-02-14 00:30:00;2022-10-24;90+;63;42;0;0
4;2024-02-14 00:30:00;2022-10-24;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-10-31;0-4;43;8;0;0
4;2024-02-14 00:30:00;2022-10-31;5-9;12;1;0;0
4;2024-02-14 00:30:00;2022-10-31;10-14;4;0;0;0
4;2024-02-14 00:30:00;2022-10-31;15-19;7;3;1;0
4;2024-02-14 00:30:00;2022-10-31;20-24;12;9;0;0
4;2024-02-14 00:30:00;2022-10-31;25-29;18;3;1;0
4;2024-02-14 00:30:00;2022-10-31;30-34;25;8;1;1
4;2024-02-14 00:30:00;2022-10-31;35-39;29;11;1;0
4;2024-02-14 00:30:00;2022-10-31;40-44;17;3;0;1
4;2024-02-14 00:30:00;2022-10-31;45-49;16;7;1;1
4;2024-02-14 00:30:00;2022-10-31;50-54;36;20;2;2
4;2024-02-14 00:30:00;2022-10-31;55-59;40;29;3;4
4;2024-02-14 00:30:00;2022-10-31;60-64;63;38;9;6
4;2024-02-14 00:30:00;2022-10-31;65-69;74;50;4;3
4;2024-02-14 00:30:00;2022-10-31;70-74;113;68;10;12
4;2024-02-14 00:30:00;2022-10-31;75-79;138;106;7;5
4;2024-02-14 00:30:00;2022-10-31;80-84;111;87;2;2
4;2024-02-14 00:30:00;2022-10-31;85-89;80;63;0;0
4;2024-02-14 00:30:00;2022-10-31;90+;43;39;0;0
4;2024-02-14 00:30:00;2022-10-31;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-11-07;0-4;17;17;0;0
4;2024-02-14 00:30:00;2022-11-07;5-9;0;0;0;0
4;2024-02-14 00:30:00;2022-11-07;10-14;1;1;0;0
4;2024-02-14 00:30:00;2022-11-07;15-19;3;1;0;0
4;2024-02-14 00:30:00;2022-11-07;20-24;5;2;0;0
4;2024-02-14 00:30:00;2022-11-07;25-29;5;6;0;0
4;2024-02-14 00:30:00;2022-11-07;30-34;5;7;0;0
4;2024-02-14 00:30:00;2022-11-07;35-39;6;6;0;1
4;2024-02-14 00:30:00;2022-11-07;40-44;7;11;2;1
4;2024-02-14 00:30:00;2022-11-07;45-49;5;4;0;0
4;2024-02-14 00:30:00;2022-11-07;50-54;18;12;1;0
4;2024-02-14 00:30:00;2022-11-07;55-59;23;21;3;1
4;2024-02-14 00:30:00;2022-11-07;60-64;24;21;2;0
4;2024-02-14 00:30:00;2022-11-07;65-69;49;33;6;6
4;2024-02-14 00:30:00;2022-11-07;70-74;63;62;8;6
4;2024-02-14 00:30:00;2022-11-07;75-79;81;73;5;6
4;2024-02-14 00:30:00;2022-11-07;80-84;80;80;5;4
4;2024-02-14 00:30:00;2022-11-07;85-89;52;44;0;0
4;2024-02-14 00:30:00;2022-11-07;90+;42;45;0;0
4;2024-02-14 00:30:00;2022-11-07;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-11-14;0-4;10;10;0;0
4;2024-02-14 00:30:00;2022-11-14;5-9;0;0;0;0
4;2024-02-14 00:30:00;2022-11-14;10-14;0;0;0;0
4;2024-02-14 00:30:00;2022-11-14;15-19;0;0;0;0
4;2024-02-14 00:30:00;2022-11-14;20-24;2;1;0;0
4;2024-02-14 00:30:00;2022-11-14;25-29;3;7;0;0
4;2024-02-14 00:30:00;2022-11-14;30-34;5;4;0;0
4;2024-02-14 00:30:00;2022-11-14;35-39;9;9;2;1
4;2024-02-14 00:30:00;2022-11-14;40-44;11;7;0;1
4;2024-02-14 00:30:00;2022-11-14;45-49;4;5;0;0
4;2024-02-14 00:30:00;2022-11-14;50-54;11;9;0;0
4;2024-02-14 00:30:00;2022-11-14;55-59;19;13;0;3
4;2024-02-14 00:30:00;2022-11-14;60-64;23;31;1;2
4;2024-02-14 00:30:00;2022-11-14;65-69;26;34;2;5
4;2024-02-14 00:30:00;2022-11-14;70-74;62;46;3;1
4;2024-02-14 00:30:00;2022-11-14;75-79;77;79;3;2
4;2024-02-14 00:30:00;2022-11-14;80-84;67;66;3;4
4;2024-02-14 00:30:00;2022-11-14;85-89;41;37;1;1
4;2024-02-14 00:30:00;2022-11-14;90+;30;28;0;0
4;2024-02-14 00:30:00;2022-11-14;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-11-21;0-4;12;17;0;0
4;2024-02-14 00:30:00;2022-11-21;5-9;2;2;0;0
4;2024-02-14 00:30:00;2022-11-21;10-14;0;0;0;0
4;2024-02-14 00:30:00;2022-11-21;15-19;1;2;0;1
4;2024-02-14 00:30:00;2022-11-21;20-24;2;3;0;0
4;2024-02-14 00:30:00;2022-11-21;25-29;6;2;0;0
4;2024-02-14 00:30:00;2022-11-21;30-34;2;5;0;0
4;2024-02-14 00:30:00;2022-11-21;35-39;10;9;0;0
4;2024-02-14 00:30:00;2022-11-21;40-44;4;6;1;0
4;2024-02-14 00:30:00;2022-11-21;45-49;8;10;1;1
4;2024-02-14 00:30:00;2022-11-21;50-54;13;16;3;4
4;2024-02-14 00:30:00;2022-11-21;55-59;17;23;6;3
4;2024-02-14 00:30:00;2022-11-21;60-64;34;33;2;2
4;2024-02-14 00:30:00;2022-11-21;65-69;45;51;8;6
4;2024-02-14 00:30:00;2022-11-21;70-74;38;54;3;6
4;2024-02-14 00:30:00;2022-11-21;75-79;74;76;7;9
4;2024-02-14 00:30:00;2022-11-21;80-84;54;71;0;0
4;2024-02-14 00:30:00;2022-11-21;85-89;31;49;0;1
4;2024-02-14 00:30:00;2022-11-21;90+;26;32;0;1
4;2024-02-14 00:30:00;2022-11-21;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-11-28;0-4;13;16;0;0
4;2024-02-14 00:30:00;2022-11-28;5-9;1;2;0;0
4;2024-02-14 00:30:00;2022-11-28;10-14;0;2;0;0
4;2024-02-14 00:30:00;2022-11-28;15-19;4;2;2;1
4;2024-02-14 00:30:00;2022-11-28;20-24;2;2;0;0
4;2024-02-14 00:30:00;2022-11-28;25-29;4;5;0;0
4;2024-02-14 00:30:00;2022-11-28;30-34;6;6;0;0
4;2024-02-14 00:30:00;2022-11-28;35-39;2;6;1;2
4;2024-02-14 00:30:00;2022-11-28;40-44;1;5;0;0
4;2024-02-14 00:30:00;2022-11-28;45-49;12;12;3;3
4;2024-02-14 00:30:00;2022-11-28;50-54;7;7;0;0
4;2024-02-14 00:30:00;2022-11-28;55-59;29;30;2;4
4;2024-02-14 00:30:00;2022-11-28;60-64;29;30;1;1
4;2024-02-14 00:30:00;2022-11-28;65-69;54;67;5;7
4;2024-02-14 00:30:00;2022-11-28;70-74;49;60;3;3
4;2024-02-14 00:30:00;2022-11-28;75-79;72;75;5;5
4;2024-02-14 00:30:00;2022-11-28;80-84;66;76;3;3
4;2024-02-14 00:30:00;2022-11-28;85-89;60;56;1;0
4;2024-02-14 00:30:00;2022-11-28;90+;23;26;1;0
4;2024-02-14 00:30:00;2022-11-28;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-12-05;0-4;27;25;0;0
4;2024-02-14 00:30:00;2022-12-05;5-9;3;2;0;0
4;2024-02-14 00:30:00;2022-12-05;10-14;2;1;0;0
4;2024-02-14 00:30:00;2022-12-05;15-19;1;3;0;0
4;2024-02-14 00:30:00;2022-12-05;20-24;0;0;0;0
4;2024-02-14 00:30:00;2022-12-05;25-29;6;7;0;0
4;2024-02-14 00:30:00;2022-12-05;30-34;10;10;0;0
